,Postal_Code,Population
27353,78657,7149
27354,78659,7980
27355,78660,109834
27356,78661,727
27357,78662,1406
27358,78663,539
27359,78664,143536
27360,78665,45092
27361,78666,134465
27362,78669,18604
27363,78670,468
27364,78671,658
27365,78672,1893
27366,78675,232
27367,78676,33433
27368,78677,102
27369,78681,90450
27370,78701,14673
27371,78702,25998
27372,78703,18315
27373,78704,46449
27374,78705,19437
27375,78712,1744
27376,78717,37142
27377,78719,3553
27378,78721,19018
27379,78722,9724
27380,78723,72731
27381,78724,38387
27382,78725,16272
27383,78726,36279
27384,78727,70459
27385,78728,44226
27386,78729,52777
27387,78730,15929
27388,78731,10417
27389,78732,29678
27390,78733,23903
27391,78734,37886
27392,78735,25659
27393,78736,15212
27394,78737,24439
27395,78738,32257
27396,78739,19533
27397,78741,90818
27398,78742,1753
27399,78744,118172
27400,78745,127002
27401,78746,75864
27402,78747,31109
27403,78748,60436
27404,78749,71096
27405,78750,43968
27406,78751,30432
27407,78752,22744
27408,78753,117621
27409,78754,23809
27410,78756,15110
27411,78757,58900
27412,78758,98718
27413,78759,100258
27414,78801,34622
27415,78802,273
27416,78827,1257
27417,78828,522
27418,78829,3069
27419,78830,1719
27420,78832,4744
27421,78833,2165
27422,78834,4228
27423,78836,296
27424,78837,445
27425,78838,319
27426,78839,22611
27427,78840,127146
27428,78843,342
27429,78850,2968
27430,78851,61
27431,78852,89019
27432,78860,612
27433,78861,13710
27434,78870,2591
27435,78871,74
27436,78872,3208
27437,78873,3062
27438,78877,2644
27439,78879,549
27440,78880,3399
27441,78881,6233
27442,78883,775
27443,78884,1690
27444,78885,151
27445,78886,1260
27446,78931,709
27447,78932,1686
27448,78933,3866
27449,78934,10965
27450,78935,2618
27451,78938,1033
27452,78940,4935
27453,78941,6358
27454,78942,13479
27455,78943,958
27456,78944,1247
27457,78945,7785
27458,78946,626
27459,78947,7157
27460,78948,1278
27461,78949,1388
27462,78950,3483
27463,78951,31
27464,78953,2515
27465,78954,2869
27466,78956,14876
27467,78957,17724
27468,78959,2234
27469,78962,9764
27470,78963,2353
27471,79001,524
27472,79003,201
27473,79005,3011
27474,79007,32008
27475,79009,3656
27476,79010,1272
27477,79011,157
27478,79012,2164
27479,79013,5769
27480,79014,8487
27481,79015,42661
27482,79016,195
27483,79018,1216
27484,79019,2846
27485,79021,108
27486,79022,23443
27487,79024,880
27488,79025,150
27489,79027,11559
27490,79029,16528
27491,79031,3117
27492,79032,240
27493,79033,279
27494,79034,992
27495,79035,9260
27496,79036,8209
27497,79039,1698
27498,79040,3123
27499,79041,6684
27500,79042,3035
27501,79043,4044
27502,79044,1636
27503,79045,43624
27504,79046,1280
27505,79051,28
27506,79052,2740
27507,79053,158
27508,79054,718
27509,79056,103
27510,79057,2587
27511,79058,29
27512,79059,1307
27513,79061,809
27514,79062,602
27515,79063,746
27516,79064,6822
27517,79065,33049
27518,79068,3597
27519,79070,22464
27520,79072,63616
27521,79078,1006
27522,79079,5741
27523,79080,898
27524,79081,6786
27525,79082,833
27526,79083,4293
27527,79084,5393
27528,79085,109
27529,79086,3467
27530,79087,1678
27531,79088,9449
27532,79091,387
27533,79092,1857
27534,79093,156
27535,79094,151
27536,79095,7387
27537,79096,5812
27538,79097,1867
27539,79098,895
27540,79101,7178
27541,79102,11818
27542,79103,29434
27543,79104,16118
27544,79105,11
27545,79106,35022
27546,79107,35303
27547,79108,41822
27548,79109,100702
27549,79110,40650
27550,79111,4144
27551,79118,51452
27552,79119,24301
27553,79121,17553
27554,79124,17558
27555,79201,14354
27556,79220,531
27557,79225,2085
27558,79226,8117
27559,79227,3683
27560,79229,516
27561,79230,385
27562,79231,118
27563,79233,498
27564,79234,181
27565,79235,6259
27566,79236,692
27567,79237,632
27568,79239,427
27569,79240,147
27570,79241,2801
27571,79243,140
27572,79244,1525
27573,79245,6345
27574,79247,132
27575,79248,2372
27576,79250,2589
27577,79251,72
27578,79252,3092
27579,79255,1275
27580,79256,842
27581,79257,1149
27582,79258,102
27583,79259,97
27584,79261,560
27585,79311,5743
27586,79312,1219
27587,79313,3263
27588,79314,95
27589,79316,13480
27590,79322,4241
27591,79323,17619
27592,79324,72
27593,79325,3878
27594,79326,54
27595,79329,3534
27596,79330,234
27597,79331,28080
27598,79336,36230
27599,79339,18489
27600,79342,766
27601,79343,4034
27602,79344,137
27603,79345,1876
27604,79346,3889
27605,79347,8059
27606,79350,681
27607,79351,1265
27608,79353,22
27609,79355,5486
27610,79356,9842
27611,79357,6309
27612,79358,2949
27613,79359,4787
27614,79360,24402
27615,79363,11418
27616,79364,12633
27617,79366,2150
27618,79367,1684
27619,79369,147
27620,79370,3149
27621,79371,2915
27622,79372,3177
27623,79373,6871
27624,79376,195
27625,79377,605
27626,79378,655
27627,79379,1155
27628,79380,525
27629,79381,2639
27630,79382,13271
27631,79401,5167
27632,79403,19749
27633,79404,25427
27634,79406,11211
27635,79407,29831
27636,79410,16946
27637,79411,13817
27638,79412,26932
27639,79413,56500
27640,79414,29542
27641,79415,19748
27642,79416,51668
27643,79423,66940
27644,79424,85570
27645,79501,7612
27646,79502,1602
27647,79503,281
27648,79504,7135
27649,79505,315
27650,79506,825
27651,79508,1889
27652,79510,13309
27653,79511,3007
27654,79512,16050
27655,79517,224
27656,79518,261
27657,79519,194
27658,79520,5510
27659,79521,4870
27660,79525,2589
27661,79526,2546
27662,79527,309
27663,79528,1618
27664,79529,2189
27665,79530,813
27666,79532,2492
27667,79533,1027
27668,79534,434
27669,79535,384
27670,79536,13049
27671,79537,282
27672,79538,337
27673,79539,475
27674,79540,240
27675,79541,1679
27676,79543,1855
27677,79544,840
27678,79545,3845
27679,79546,3367
27680,79547,870
27681,79548,216
27682,79549,40684
27683,79553,5126
27684,79556,22132
27685,79560,227
27686,79561,1805
27687,79562,9950
27688,79563,2665
27689,79565,295
27690,79566,902
27691,79567,2200
27692,79601,69212
27693,79602,38502
27694,79603,51706
27695,79605,65046
27696,79606,12176
27697,79607,4739
27698,79699,546
27699,79701,74008
27700,79703,44118
27701,79705,73583
27702,79706,48885
27703,79707,74964
27704,79713,583
27705,79714,15653
27706,79718,1460
27707,79719,836
27708,79720,22770
27709,79730,678
27710,79731,8894
27711,79733,363
27712,79734,4410
27713,79735,21275
27714,79738,443
27715,79739,1475
27716,79741,499
27717,79742,1315
27718,79743,737
27719,79744,3226
27720,79745,16366
27721,79748,447
27722,79749,706
27723,79752,4673
27724,79754,162
27725,79755,242
27726,79756,24834
27727,79758,1257
27728,79759,64
27729,79761,32387
27730,79762,88540
27731,79763,94613
27732,79764,52785
27733,79765,15184
27734,79766,10349
27735,79770,84
27736,79772,21175
27737,79777,369
27738,79778,2371
27739,79780,504
27740,79781,803
27741,79782,8532
27742,79783,505
27743,79785,140
27744,79788,1305
27745,79789,2610
27746,79821,10028
27747,79830,19723
27748,79831,79
27749,79834,549
27750,79835,9280
27751,79836,8756
27752,79837,698
27753,79838,9940
27754,79839,3739
27755,79842,752
27756,79843,5649
27757,79845,7955
27758,79846,182
27759,79847,456
27760,79848,1641
27761,79849,26250
27762,79851,1093
27763,79852,559
27764,79853,4925
27765,79854,464
27766,79855,5777
27767,79901,6142
27768,79902,57614
27769,79903,37387
27770,79904,42057
27771,79905,67832
27772,79906,7681
27773,79907,122742
27774,79908,5580
27775,79911,2895
27776,79912,174587
27777,79915,50860
27778,79916,1997
27779,79920,385
27780,79922,21693
27781,79924,128122
27782,79925,69561
27783,79927,43858
27784,79928,107656
27785,79930,60855
27786,79932,51334
27787,79934,30608
27788,79935,29325
27789,79936,289577
27790,79938,140221
27791,79942,4
27792,80002,20215
27793,80003,98195
27794,80004,62699
27795,80005,68054
27796,80007,12059
27797,80010,26453
27798,80011,124599
27799,80012,81760
27800,80013,141013
27801,80014,97925
27802,80015,103565
27803,80016,114472
27804,80017,51968
27805,80018,11095
27806,80019,3521
27807,80020,105431
27808,80021,84178
27809,80022,85666
27810,80023,32235
27811,80024,453
27812,80025,525
27813,80026,70753
27814,80027,65585
27815,80030,23413
27816,80031,91982
27817,80033,50616
27818,80045,455
27819,80101,869
27820,80102,14760
27821,80103,4939
27822,80104,31289
27823,80105,2370
27824,80106,10637
27825,80107,19571
27826,80108,57878
27827,80109,30466
27828,80110,45240
27829,80111,74603
27830,80112,49579
27831,80113,43655
27832,80116,6788
27833,80117,7265
27834,80118,8223
27835,80120,48199
27836,80121,21706
27837,80122,61102
27838,80123,53149
27839,80124,40637
27840,80125,23203
27841,80126,101824
27842,80127,117804
27843,80128,86407
27844,80129,45046
27845,80130,50809
27846,80131,482
27847,80132,41275
27848,80133,3461
27849,80134,94413
27850,80135,8285
27851,80136,7884
27852,80137,2244
27853,80138,61896
27854,80202,8432
27855,80203,49917
27856,80204,67597
27857,80205,49581
27858,80206,47110
27859,80207,55888
27860,80209,55053
27861,80210,72494
27862,80211,49403
27863,80212,47969
27864,80214,31885
27865,80215,45618
27866,80216,22691
27867,80218,46300
27868,80219,136772
27869,80220,75723
27870,80221,62809
27871,80222,55584
27872,80223,30513
27873,80224,37026
27874,80226,50018
27875,80227,73394
27876,80228,19589
27877,80229,80149
27878,80230,19575
27879,80231,85242
27880,80232,45824
27881,80233,111224
27882,80234,42283
27883,80235,11366
27884,80236,41533
27885,80237,23396
27886,80238,10976
27887,80239,44911
27888,80241,34803
27889,80246,28415
27890,80247,45961
27891,80249,60460
27892,80260,82493
27893,80264,0
27894,80290,0
27895,80293,0
27896,80294,0
27897,80301,57512
27898,80302,52804
27899,80303,35311
27900,80304,34405
27901,80305,35913
27902,80310,12263
27903,80401,89316
27904,80403,40354
27905,80419,0
27906,80420,1470
27907,80421,21124
27908,80422,7184
27909,80423,435
27910,80424,11156
27911,80425,396
27912,80426,284
27913,80427,1390
27914,80428,1907
27915,80432,1146
27916,80433,15796
27917,80434,120
27918,80435,11845
27919,80436,864
27920,80438,717
27921,80439,37141
27922,80440,2789
27923,80442,4640
27924,80443,5762
27925,80444,2495
27926,80446,5793
27927,80447,5384
27928,80448,441
27929,80449,1092
27930,80451,1982
27931,80452,7592
27932,80453,502
27933,80454,1472
27934,80455,791
27935,80456,968
27936,80457,1311
27937,80459,2735
27938,80461,7487
27939,80463,152
27940,80465,24724
27941,80466,7229
27942,80467,4851
27943,80468,917
27944,80469,744
27945,80470,6846
27946,80471,60
27947,80473,119
27948,80475,158
27949,80476,208
27950,80477,348
27951,80478,2512
27952,80479,124
27953,80480,3395
27954,80481,1353
27955,80482,3320
27956,80483,1519
27957,80487,15373
27958,80488,331
27959,80497,518
27960,80498,12507
27961,80501,26146
27962,80503,76516
27963,80504,83773
27964,80510,683
27965,80511,208
27966,80512,1347
27967,80513,15523
27968,80514,4731
27969,80515,1210
27970,80516,55976
27971,80517,9856
27972,80520,3028
27973,80521,68704
27974,80524,54095
27975,80525,57862
27976,80526,50661
27977,80528,48440
27978,80530,6105
27979,80532,273
27980,80534,29951
27981,80535,2933
27982,80536,1895
27983,80537,80790
27984,80538,71808
27985,80540,13199
27986,80542,7412
27987,80543,16031
27988,80544,298
27989,80545,1490
27990,80546,339
27991,80547,1402
27992,80549,3506
27993,80550,24915
27994,80601,90922
27995,80602,19606
27996,80603,21326
27997,80610,6375
27998,80611,1007
27999,80612,1164
28000,80615,19497
28001,80620,21913
28002,80621,14166
28003,80622,560
28004,80623,750
28005,80624,2516
28006,80631,53285
28007,80634,90138
28008,80640,24672
28009,80642,4639
28010,80643,5109
28011,80644,4871
28012,80645,8415
28013,80648,615
28014,80649,362
28015,80650,1691
28016,80651,10869
28017,80652,1186
28018,80653,925
28019,80654,2713
28020,80701,24647
28021,80705,1494
28022,80720,5362
28023,80721,392
28024,80722,267
28025,80723,7151
28026,80726,888
28027,80727,1066
28028,80728,1996
28029,80729,1107
28030,80731,3761
28031,80733,582
28032,80734,6278
28033,80735,719
28034,80736,951
28035,80737,3086
28036,80740,123
28037,80741,515
28038,80742,500
28039,80743,1328
28040,80744,1057
28041,80745,170
28042,80746,73
28043,80747,563
28044,80749,892
28045,80750,429
28046,80751,39700
28047,80754,264
28048,80755,437
28049,80757,420
28050,80758,7988
28051,80759,12425
28052,80801,399
28053,80802,638
28054,80804,785
28055,80805,457
28056,80807,12188
28057,80808,16654
28058,80809,828
28059,80810,2959
28060,80812,430
28061,80813,4552
28062,80814,8281
28063,80815,2467
28064,80816,14010
28065,80817,32065
28066,80818,402
28067,80819,2371
28068,80820,2148
28069,80821,2491
28070,80822,554
28071,80823,540
28072,80824,363
28073,80825,638
28074,80827,1515
28075,80828,3494
28076,80829,14288
28077,80830,551
28078,80831,47140
28079,80832,1465
28080,80833,1991
28081,80834,724
28082,80835,1474
28083,80836,2888
28084,80840,13350
28085,80860,1251
28086,80861,669
28087,80862,56
28088,80863,30571
28089,80864,3003
28090,80902,32777
28091,80903,39472
28092,80904,19948
28093,80905,42804
28094,80906,48968
28095,80907,70593
28096,80908,7289
28097,80909,40755
28098,80910,47110
28099,80911,35585
28100,80913,2316
28101,80914,774
28102,80915,20695
28103,80916,92001
28104,80917,75687
28105,80918,119176
28106,80919,40575
28107,80920,78992
28108,80921,23970
28109,80922,65020
28110,80923,67021
28111,80924,12396
28112,80925,15471
28113,80926,1724
28114,80927,635
28115,80928,3125
28116,80929,622
28117,80930,1710
28118,80938,43
28119,80939,0
28120,80951,8624
28121,81001,80785
28122,81003,16124
28123,81004,44830
28124,81005,53460
28125,81006,18302
28126,81007,34909
28127,81008,15628
28128,81019,2545
28129,81020,2098
28130,81021,21
28131,81022,3483
28132,81023,2607
28133,81024,344
28134,81025,2842
28135,81027,333
28136,81029,894
28137,81030,433
28138,81033,326
28139,81036,2037
28140,81038,710
28141,81039,4147
28142,81040,565
28143,81041,1741
28144,81043,141
28145,81044,267
28146,81045,185
28147,81047,3506
28148,81049,762
28149,81050,15975
28150,81052,19462
28151,81054,10497
28152,81055,2094
28153,81057,923
28154,81058,1466
28155,81059,1783
28156,81062,4106
28157,81063,7602
28158,81064,672
28159,81067,7214
28160,81069,3128
28161,81071,949
28162,81073,3049
28163,81076,1160
28164,81077,1144
28165,81081,179
28166,81082,25935
28167,81084,221
28168,81087,174
28169,81089,7819
28170,81090,1176
28171,81091,1718
28172,81092,1309
28173,81101,11560
28174,81120,4972
28175,81121,614
28176,81122,12645
28177,81123,2022
28178,81124,504
28179,81125,9854
28180,81126,636
28181,81128,244
28182,81129,169
28183,81130,1104
28184,81131,3185
28185,81132,7144
28186,81133,1811
28187,81136,307
28188,81137,13937
28189,81138,121
28190,81140,4228
28191,81141,1974
28192,81143,862
28193,81144,15970
28194,81146,1126
28195,81147,30174
28196,81148,431
28197,81149,2198
28198,81151,2528
28199,81152,3648
28200,81154,1066
28201,81155,588
28202,81201,24577
28203,81210,147
28204,81211,15064
28205,81212,65487
28206,81220,325
28207,81221,717
28208,81222,443
28209,81223,3650
28210,81224,7137
28211,81225,2492
28212,81226,23473
28213,81227,27
28214,81230,18039
28215,81231,1714
28216,81232,58
28217,81233,2236
28218,81235,1218
28219,81236,2213
28220,81237,185
28221,81239,211
28222,81240,11819
28223,81241,175
28224,81242,1741
28225,81243,200
28226,81244,889
28227,81248,134
28228,81251,365
28229,81252,7870
28230,81253,1081
28231,81301,47615
28232,81303,20787
28233,81320,473
28234,81321,22427
28235,81323,7519
28236,81324,3675
28237,81325,248
28238,81326,4446
28239,81327,1363
28240,81328,6438
28241,81330,53
28242,81331,1246
28243,81332,730
28244,81334,4123
28245,81335,301
28246,81401,60750
28247,81403,22538
28248,81410,2758
28249,81411,111
28250,81413,11609
28251,81415,966
28252,81416,8679
28253,81418,4437
28254,81419,6433
28255,81422,1527
28256,81423,3597
28257,81424,2027
28258,81425,9160
28259,81426,390
28260,81427,3025
28261,81428,8341
28262,81429,503
28263,81430,1675
28264,81431,791
28265,81432,2812
28266,81433,1758
28267,81434,247
28268,81435,7962
28269,81501,26556
28270,81503,25504
28271,81504,31960
28272,81505,26479
28273,81506,24182
28274,81507,33531
28275,81520,35424
28276,81521,24727
28277,81522,302
28278,81523,1325
28279,81524,6210
28280,81525,1831
28281,81526,8590
28282,81527,5498
28283,81601,17768
28284,81610,996
28285,81611,21753
28286,81612,55
28287,81615,1603
28288,81620,17489
28289,81621,15400
28290,81623,32088
28291,81624,2573
28292,81625,32086
28293,81630,1946
28294,81631,17751
28295,81632,18022
28296,81633,34
28297,81635,15904
28298,81637,20083
28299,81638,191
28300,81639,5719
28301,81640,274
28302,81641,8444
28303,81642,98
28304,81643,2115
28305,81645,1600
28306,81646,518
28307,81647,7537
28308,81648,7403
28309,81649,496
28310,81650,34174
28311,81652,9837
28312,81653,79
28313,81654,1828
28314,81655,78
28315,81656,506
28316,81657,13871
28317,82001,91166
28318,82005,272
28319,82007,20872
28320,82009,82514
28321,82050,842
28322,82051,146
28323,82052,48
28324,82053,4000
28325,82054,2020
28326,82055,756
28327,82058,131
28328,82059,348
28329,82060,807
28330,82061,53
28331,82063,284
28332,82070,23138
28333,82072,24746
28334,82073,106
28335,82081,126
28336,82082,4308
28337,82083,414
28338,82084,20
28339,82190,894
28340,82201,10024
28341,82210,860
28342,82212,1022
28343,82213,878
28344,82214,3459
28345,82215,285
28346,82217,291
28347,82219,127
28348,82221,1068
28349,82222,182
28350,82223,1726
28351,82224,55
28352,82225,3432
28353,82227,656
28354,82229,85
28355,82240,27937
28356,82242,70
28357,82243,202
28358,82244,1022
28359,82301,15806
28360,82321,1495
28361,82322,249
28362,82323,491
28363,82324,739
28364,82325,1683
28365,82327,1391
28366,82329,634
28367,82331,3673
28368,82332,268
28369,82334,783
28370,82335,47
28371,82336,1104
28372,82401,8804
28373,82410,3704
28374,82411,717
28375,82412,737
28376,82414,31915
28377,82420,1248
28378,82421,927
28379,82422,240
28380,82423,388
28381,82426,1493
28382,82428,318
28383,82430,158
28384,82431,7569
28385,82432,544
28386,82433,2054
28387,82434,355
28388,82435,24921
28389,82440,381
28390,82441,550
28391,82442,818
28392,82443,10027
28393,82450,400
28394,82501,33089
28395,82510,1148
28396,82512,547
28397,82513,4928
28398,82514,2860
28399,82515,222
28400,82516,1363
28401,82520,22211
28402,82523,956
28403,82601,75569
28404,82604,68425
28405,82609,17530
28406,82620,331
28407,82630,12
28408,82633,26461
28409,82635,331
28410,82636,8546
28411,82637,2183
28412,82638,20
28413,82639,876
28414,82640,27
28415,82642,106
28416,82643,1270
28417,82644,1685
28418,82646,30
28419,82648,142
28420,82649,1317
28421,82701,14468
28422,82710,537
28423,82711,289
28424,82712,300
28425,82714,246
28426,82715,0
28427,82716,23442
28428,82718,37026
28429,82720,1659
28430,82721,6465
28431,82723,291
28432,82725,358
28433,82727,4011
28434,82729,5859
28435,82730,4299
28436,82731,224
28437,82732,2587
28438,82801,14716
28439,82831,325
28440,82832,668
28441,82833,453
28442,82834,18964
28443,82835,376
28444,82836,1724
28445,82837,33
28446,82838,444
28447,82839,2010
28448,82842,891
28449,82844,72
28450,82845,98
28451,82901,32883
28452,82922,699
28453,82923,1469
28454,82925,501
28455,82929,81
28456,82930,41443
28457,82932,2225
28458,82933,2015
28459,82934,202
28460,82935,26335
28461,82936,99
28462,82937,9583
28463,82938,252
28464,82939,2278
28465,82941,10098
28466,82942,340
28467,82943,487
28468,82944,553
28469,82945,890
28470,83001,26778
28471,83011,418
28472,83012,206
28473,83013,868
28474,83014,7352
28475,83025,900
28476,83101,5365
28477,83110,11819
28478,83111,1075
28479,83112,1671
28480,83113,7574
28481,83114,894
28482,83115,1785
28483,83116,1620
28484,83118,2296
28485,83119,299
28486,83120,847
28487,83121,32
28488,83122,1274
28489,83123,1562
28490,83124,225
28491,83126,561
28492,83127,4843
28493,83128,2729
28494,83201,23684
28495,83202,24534
28496,83203,519
28497,83204,40254
28498,83209,3236
28499,83210,8937
28500,83211,14261
28501,83212,328
28502,83213,1880
28503,83214,745
28504,83215,18
28505,83217,2183
28506,83218,688
28507,83220,372
28508,83221,66934
28509,83223,168
28510,83226,5343
28511,83227,286
28512,83228,833
28513,83232,726
28514,83233,172
28515,83234,650
28516,83235,154
28517,83236,6115
28518,83237,1486
28519,83238,275
28520,83239,649
28521,83241,5107
28522,83243,178
28523,83244,721
28524,83245,3841
28525,83246,2417
28526,83250,3538
28527,83251,1755
28528,83252,10900
28529,83253,253
28530,83254,5457
28531,83255,3208
28532,83261,925
28533,83262,3529
28534,83263,14046
28535,83271,1155
28536,83272,201
28537,83274,15727
28538,83276,6544
28539,83277,313
28540,83278,514
28541,83281,155
28542,83283,393
28543,83285,340
28544,83286,3385
28545,83287,643
28546,83301,84393
28547,83302,443
28548,83311,607
28549,83312,430
28550,83313,5838
28551,83314,1878
28552,83316,21449
28553,83318,35452
28554,83320,2198
28555,83321,893
28556,83322,86
28557,83323,3135
28558,83324,1811
28559,83325,2409
28560,83327,2103
28561,83328,14365
28562,83330,8213
28563,83332,5014
28564,83333,27310
28565,83334,4574
28566,83335,4778
28567,83336,5907
28568,83337,84
28569,83338,10519
28570,83340,9930
28571,83341,16932
28572,83342,2235
28573,83344,2444
28574,83346,3868
28575,83347,6489
28576,83348,159
28577,83349,1695
28578,83350,19957
28579,83352,8764
28580,83353,2926
28581,83354,39
28582,83355,12232
28583,83401,41115
28584,83402,52836
28585,83404,58720
28586,83406,18212
28587,83414,609
28588,83420,6526
28589,83421,880
28590,83422,8751
28591,83423,2280
28592,83424,738
28593,83425,1264
28594,83427,1598
28595,83428,514
28596,83429,1835
28597,83431,2316
28598,83433,100
28599,83434,3800
28600,83435,1691
28601,83436,797
28602,83440,89967
28603,83442,38660
28604,83443,2548
28605,83444,3063
28606,83445,18971
28607,83446,105
28608,83448,4403
28609,83449,429
28610,83450,2229
28611,83451,832
28612,83452,2384
28613,83454,663
28614,83455,13544
28615,83460,2345
28616,83462,1252
28617,83463,326
28618,83464,365
28619,83465,227
28620,83466,441
28621,83467,10639
28622,83468,181
28623,83469,83
28624,83501,40121
28625,83520,416
28626,83522,4535
28627,83523,1686
28628,83524,2173
28629,83525,1014
28630,83526,637
28631,83530,11949
28632,83533,367
28633,83535,2347
28634,83536,7080
28635,83537,2237
28636,83539,4052
28637,83540,2508
28638,83541,1205
28639,83542,269
28640,83543,1522
28641,83544,9118
28642,83545,611
28643,83546,1598
28644,83547,445
28645,83548,194
28646,83549,2071
28647,83552,2104
28648,83553,2888
28649,83554,1557
28650,83555,334
28651,83601,99
28652,83602,47
28653,83604,1670
28654,83605,65895
28655,83607,45636
28656,83610,2027
28657,83611,5508
28658,83612,3180
28659,83615,3217
28660,83616,36310
28661,83617,39170
28662,83619,13146
28663,83622,1968
28664,83623,1579
28665,83624,2373
28666,83626,1866
28667,83627,1666
28668,83628,7107
28669,83629,1944
28670,83631,2952
28671,83632,459
28672,83633,923
28673,83634,55685
28674,83636,326
28675,83637,539
28676,83638,5881
28677,83639,9087
28678,83641,8885
28679,83642,96094
28680,83643,150
28681,83644,12121
28682,83645,738
28683,83646,98240
28684,83647,33974
28685,83648,7484
28686,83650,873
28687,83651,31872
28688,83654,3622
28689,83655,11394
28690,83656,1253
28691,83657,341
28692,83660,6759
28693,83661,16330
28694,83666,51
28695,83669,19055
28696,83670,1371
28697,83671,75
28698,83672,9768
28699,83676,9372
28700,83677,66
28701,83686,77715
28702,83687,64345
28703,83702,23263
28704,83703,18668
28705,83704,47974
28706,83705,45797
28707,83706,65700
28708,83709,105618
28709,83712,8732
28710,83713,57569
28711,83714,53102
28712,83716,23746
28713,83801,16266
28714,83802,112
28715,83803,848
28716,83804,2001
28717,83805,15522
28718,83806,462
28719,83808,335
28720,83809,685
28721,83810,3189
28722,83811,1444
28723,83812,182
28724,83813,1783
28725,83814,26020
28726,83815,65310
28727,83821,465
28728,83822,5440
28729,83823,2951
28730,83824,759
28731,83825,224
28732,83826,62
28733,83827,320
28734,83830,910
28735,83832,2549
28736,83833,921
28737,83834,458
28738,83835,34358
28739,83836,1118
28740,83837,3702
28741,83839,1569
28742,83840,367
28743,83841,875
28744,83842,399
28745,83843,26615
28746,83844,2949
28747,83845,3679
28748,83846,503
28749,83847,4748
28750,83848,367
28751,83849,5358
28752,83850,3541
28753,83851,4514
28754,83852,990
28755,83854,43321
28756,83855,3561
28757,83856,3467
28758,83857,1476
28759,83858,22420
28760,83860,9830
28761,83861,14138
28762,83864,33973
28763,83866,660
28764,83867,1392
28765,83868,1672
28766,83869,9174
28767,83870,702
28768,83871,3093
28769,83872,859
28770,83873,3442
28771,83874,135
28772,83876,3037
28773,84001,1569
28774,84002,700
28775,84003,109691
28776,84004,21116
28777,84005,46344
28778,84006,1041
28779,84007,817
28780,84010,72810
28781,84013,2229
28782,84014,43638
28783,84015,84051
28784,84017,7621
28785,84018,451
28786,84020,46017
28787,84021,8651
28788,84022,2490
28789,84023,402
28790,84024,64
28791,84025,30002
28792,84026,4512
28793,84027,968
28794,84028,1669
28795,84029,18962
28796,84031,250
28797,84032,47519
28798,84033,1345
28799,84034,553
28800,84035,1978
28801,84036,15493
28802,84037,71328
28803,84038,741
28804,84039,3032
28805,84040,63405
28806,84041,51201
28807,84042,22212
28808,84043,122395
28809,84044,54878
28810,84045,25916
28811,84046,1834
28812,84047,62120
28813,84049,8842
28814,84050,4501
28815,84051,1091
28816,84052,1565
28817,84053,2752
28818,84054,20890
28819,84055,1618
28820,84056,5490
28821,84057,98236
28822,84058,67804
28823,84060,19808
28824,84061,1000
28825,84062,112667
28826,84063,735
28827,84064,258
28828,84065,84289
28829,84066,20128
28830,84067,59065
28831,84069,1371
28832,84070,66371
28833,84071,3151
28834,84072,666
28835,84073,129
28836,84074,45071
28837,84075,42157
28838,84076,1044
28839,84078,42468
28840,84080,797
28841,84081,65826
28842,84082,1231
28843,84083,3296
28844,84084,61216
28845,84085,1424
28846,84086,1125
28847,84087,22816
28848,84088,96151
28849,84092,20816
28850,84093,48842
28851,84094,70972
28852,84095,80922
28853,84096,55852
28854,84097,59439
28855,84098,9256
28856,84101,11643
28857,84102,47860
28858,84103,35325
28859,84104,42672
28860,84105,35015
28861,84106,71354
28862,84107,52453
28863,84108,33886
28864,84109,53272
28865,84111,16766
28866,84112,1518
28867,84113,487
28868,84115,63451
28869,84116,48127
28870,84117,37919
28871,84118,175769
28872,84119,107217
28873,84120,85408
28874,84121,25597
28875,84123,75612
28876,84124,44729
28877,84128,73722
28878,84144,0
28879,84180,0
28880,84301,1099
28881,84302,50726
28882,84304,105
28883,84305,2055
28884,84306,806
28885,84307,1372
28886,84308,844
28887,84309,1448
28888,84310,11173
28889,84311,1101
28890,84312,8572
28891,84313,95
28892,84314,2797
28893,84315,11051
28894,84316,696
28895,84317,6240
28896,84318,6103
28897,84319,21790
28898,84320,4748
28899,84321,117496
28900,84324,1805
28901,84325,4626
28902,84326,3855
28903,84327,2612
28904,84328,4371
28905,84329,527
28906,84330,796
28907,84331,414
28908,84332,19820
28909,84333,5814
28910,84334,296
28911,84335,19549
28912,84336,776
28913,84337,23336
28914,84338,273
28915,84339,7541
28916,84340,3928
28917,84341,40184
28918,84401,69598
28919,84403,96767
28920,84404,113470
28921,84405,79328
28922,84414,55459
28923,84501,30492
28924,84511,10225
28925,84512,2261
28926,84513,3773
28927,84515,28
28928,84516,243
28929,84518,1452
28930,84520,2858
28931,84521,1047
28932,84522,732
28933,84523,3888
28934,84525,2111
28935,84526,6889
28936,84528,6153
28937,84529,476
28938,84530,733
28939,84531,1042
28940,84532,15645
28941,84533,559
28942,84534,5676
28943,84535,6948
28944,84536,3149
28945,84537,3204
28946,84539,767
28947,84540,75
28948,84542,1035
28949,84601,83372
28950,84604,107269
28951,84606,40468
28952,84620,3026
28953,84621,508
28954,84622,3265
28955,84623,1093
28956,84624,9089
28957,84626,1082
28958,84627,13726
28959,84628,1521
28960,84629,4228
28961,84630,730
